"","sssdistrict","ssslong","ssslat"
"3186","Tamale Metro",NA,NA
"3187","Ashaiman Municipal",NA,NA
"3188","Kumasi Metro",-1.59718716144562,6.68205976486206
"3189","Asante Akim South",NA,NA
"3190","Keta",0.853055775165558,5.90746402740479
"3191","Birim North",NA,NA
"3192","Abura/Asebu/ Kwaman",NA,NA
"3193","Assin North Municipal",NA,NA
"3194","Akwapim North",NA,NA
"3195","Shama Ahanta East",NA,NA
"3196","Tamale Metro",NA,NA
"3197","Shama Ahanta East",NA,NA
"3198","Kadjebi",NA,NA
"3199","Asante Akim North",NA,NA
"3200","Birim North",NA,NA
"3201","Accra Metro",NA,NA
"3202","Afigya Sekyere",NA,NA
"3203","Amansie East",NA,NA
"3204","Afigya Sekyere",NA,NA
"3205","Ketu North",NA,NA
"3206","Accra Metro",NA,NA
"3207","Accra Metro",NA,NA
"3208","",NA,NA
"3209","East Mamprusi",NA,NA
"3210","Assin North (Assin Fosu)",-1.37461698055267,5.77799510955811
"3211","Gomoa",NA,NA
